doc_id,title,text
5039.a2,Echelon - Eavesdroppers Galore,"Privacy, freedom of speech and freedom of opinion are some of the most jealously guarded rights of people in democratic countries all over the world. Democratic governments, at least those in the 'western' world, are presumed by their citizens to adhere to those basic principles of democracy. Citizens who have suggested that 'Big Brother is watching us', have generally been dismissed as paranoid conspiracy theorists. As it turns out, they may not have been too far from the truth. The last few years have shown news items about a global spy network, nicknamed Echelon, operated by the US National Security Agency with the co-operation of the UK, Canada, New Zealand and Australia. Echelon is a fully automated intercept and relaying network that listens for certain keywords and catch phrases in Internet and telephone traffic, satellite communications and radio transmissions. If a transmission contains a keyword that the system is set to look for, it will be forwarded to a human operator for further scrutiny. The system was originally devised to gather signal intelligence from the east bloc during the cold war, but has grown enormously in scope since that time. It can be used today for completely different tasks, including industrial, financial, and political espionage against virtually every nation, business or individual on earth that has access to a communications network of some kind. The inherent dangers to such a system should be evident. The dangers lie not so much in the way Echelon is used today (although it is hard to determine the extent of its use; the nations involved are very secretive about its functions and how they use it), but in how it could be used. Claims are being made that the five nations trade intelligence information gathered through Echelon with each other, to the extent that they actually spy on one another's citizens. In effect, this would mean that in the case of the NSA, the fourth amendment to the constitution of the United States has been completely bypassed. A citizen of the United States should not be subject to investigation unless there is probable cause, and even then, he should not be subject to a search of his person or premises, nor should he be tapped unless so ordered by a court of law. Echelon taps everybody, all the time, and there is no one to turn to with complaints. The NSA does not spy on its country's citizens, but e.g. the UK does. The UK then shares the information with the NSA, leaving the issue of legal jurisdiction muddled. Should these allegations of crimes against the constitutional safeguards prove correct, one could argue that the totalitarian system of government in Orwell's '1984' is unpleasantly close. We might not be controlled by Big Brother yet, but there are alarming tendencies. The only way to foil the Echelon network is to encrypt any and all information that is transmitted electronically. Strong cryptography is essential for online privacy. The best known cryptographic software available to private consumers is PGP, Pretty Good Privacy, written by American programmer Phil Zimmerman. PGP is free, easy to use, and offers good privacy for Internet communications. When Zimmerman first released PGP to the public, he was sued by the American government on the charge that releasing such strong cryptographic software to the enemies of the United States was a threat to national security. The charges were eventually dropped, but the international version of PGP does not offer as strong cryptography as the one for use in America and Canada.. Apparently, the NSA does not wish to be impeded in its eavesdropping. Echelon is designed specifically to eavesdrop on everyone that uses any form of electronic communication. Its operators seem to be less than interested in following the laws of their respective countries. It is a serious threat to individual as well as corporate privacy. Should the allegations currently lodged against the Echelon operators turn out to be true, the only right thing to do is to move for immediate termination of the network in its current form. The violation of privacy inherent in the system far outweighs any advantage."
5040.a2,Having two mums or two dads must be better than growing up in an orphanage or maybe not growing up at all!,"On TV debates you often hear people who think that homosexuals arent suited to adopt children say things like: A child deserves to grow up with both a mother and a father. And of course thats something we all agree with, but that just isnt possible even if it is what we all want for our children. So to those with that argument Id like to ask a question which I think is an important question to think about: Is it better to have spent your entire childhood in an orphanage rather than to come to a family with two mothers or fathers? To me the answer to this question is easy, no it isnt and heres why: When you think about all the children around the world living in orphanages that cant even provide the most essential medications for their children when they get sick, you feel uncomfortable, because some of them even die before they reach their teens. All over the world theres orphanages with few means to take care of children in the way we all think that they deserve to be taken care of. But still, a homosexual couple in Sweden cant give one of them a better life and a family. There are so many children that wont have a family at all because of that. The number of children without parents around the world is enormous, adoptions might not make the problem go away, but if we allowed homosexual couples to adopt like other couples these numbers would at least decline. Even if it meant that only a small number of children got better conditions to live in, that should be reason enough to make us consider giving homosexuals the chance to be adoptive parents. Those against homosexual couples adopting says that children should have the right to grow up with both a mum and a dad. However the problem with that opinion is that children already live in Sweden without both a mum and a dad. Just look at the divorce rates, the number of single mums in this country is increasing every year. So I think that a child in a family with homosexual parents can have the same chances in life as a child who lives with just their mum or dad. People living in whats called nuclear families are becoming unusual. That is a fact, so why does it have to be such a big deal that adopted children doesnt have that kind of families either? The importance of having both male and female role models while growing up is as often discussed as having both a mum and a dad, and the issues are of course linked together. I can see why a boy whos only male role models come from action series on TV might be a big problem. Therefore when it comes to a child to homosexual parents and the lack of role models I simply cant see that as a bigger issue than if it has to do with a boy living alone with just his heterosexual mother. Actually I suspect that a homosexual couple planning to adopt a child would be better prepared for this problem than a newly divorced mother to an eleven year old son. If you know that your child will have two parents with the same sex youre likely to look to other family members for support. You might for example have a great grandfather or brother who will be a perfect role model. You can have endless discussions about issues like this one. The problem is that while I am arguing with someone who might be against the whole idea of homosexuals taking care of children just because of his or hers own prejudice, children die because they dont have anyone to take care of them. Can it possibly be that hard to find a way to give children from orphanages good homes with loving parents, whether there are a mum and a dad, or two mums or two dads in the picture? Obviously its a problem, but my point is that it shouldnt have to be this hard to take care of children who just want to have a family, any family."
5041.a2,OLD PEOPLE'S HOMES - GOOD OR BAD?,"The last couple of months we have heard reports concerning negligence of our elders who live in old people's homes. We have read frightening stories in the newspaper where people haven't been taken care of properly. Sometimes this have even led to death. What can be done to improve the situation? How can we make the elders feel more secure? The scene is often that nurses and doctors are very busy. They tend to have many people to take car of on a work day which can lead to that some elders don't get that much attention. If an old person's needs aren't being taken care of, he or she may feel isolated and cut out from the outside world. One also has to take into account that it may be difficult for them to express their feelings about a certain situation due to any illnesses or other problems. Newly employed staff have in many cases not managed to ease the amount of work load that is required of them. One of the reasons is of course that more people are getting older these days and that it is hard to take care of everyone's needs. So how are the nurses supposed to know what a certain person's needs are if he or she is unable to tell what is really on his or her mind? Can we avoid cases where people suffer from malnurishment or negligence? This is why it would be better for the elderly if they could be taken care of by their own family. They would then find themselves in the center of attention where everyone is looking out for their best interest. They need to live in an environment where they know that someone cares and have the time for them and also where they feel that they belong. Of course the family knows best what their special needs are and how to make them feel able to cope with what old age has in store. The sense of togetherness would be an invaluable gift to them. Another good thing by having the family close by is in case they experience pain. The family would do everything to help ease it even if it might take a lot of time and effort. If one compares this way of living to that of having an appartment at an old people's home this is of course a much better solution for the individual. It would hopefully minimize boredom and loneliness that they may have experienced earlier to a great extent. For reasons stated above, it would be better if families could take on the responsibilities that go with taking care of their elders. This could also be advantageous to other people in our society. For instance, if these houses could turn into student's rooms that would be an enormous help to those who come from other cities to get an education and can't find an accommodation that suits them. Obviously, they need to feel secure and have somewhere decent to live to be able to do well on the courses they take. This would therefore be really good news for them. Accommodations for students have become an increasing problem in our big university cities around the country that is not going to go away. Students cannot be expected to wait for new houses to be built in order for them to feel at ease. So even though the cities strive for the well-being of their students the problems sometimes become insurmountable. By letting the elders be looked after by the family is a step in the right direction to try and come to terms with the problems that faces many students. When considering the well-being of the elderly it is important that they be taken care of by the family. They need to spend the remains of their days in familiar surroundings with people who not only care but also find the time to deal with their special needs."
5042.a2,Give your child a good childhood,"With a reduced number of personnel at day-care centres and therefore larger groups of children, every child do not get the attention they are in great need of. This absence of personnel who dedicate time to each child can make the child feel insecure and can lead to aggressiveness and other mental disturbances. If you want your child to feel secure and if you want to be the one who give your child a good childhood, stay home from work and take care of your child the first couple of years of its life. I think that more parents should stay home with their child the first couple of years of its life instead of letting some one else, or maybe no one because of the large groups at day-care centers, taking care of them. They main argument why you should stay home with your own child is the increase of the number of children who are supposed two be taking care of by every employee at a day-care center. If a child do not get the attention they are in demand of they can feel insecure. It is also hard to learn how to act in a variety of situations in life if you do not have anyone observing you and showing what is right or wrong. Maybe a small boy or girl do not know that he or she is loved if he or she has to spend the whole day without somebody taking enough care. This can lead to strange behaviour like agressiveness, introverted character or some other kind of disturbances. This is in the first place not good for, and very unfair to, the small boy or girl but do make things harder for the whole family and also have bad influence on the society. People with mental disturbances need a lot of help from relatives, friends and the society. It is to be hoped that parents really do love their child and a god way of letting a child notice that is to stay home from work instead of letting someone else taking care of the upbringing. That is for one thing important for a small boy or girl. Small children have a biological need of being with their parents. Parents probably require the presence of their child to. It is valuable for a mother or a father to get to know his or her child as good as possible, to have the feeling of being one of few people who really know that little boy or girl. The connection between parents and their child as a small child is very significant when it comes to future relationships. The main argument against a society were most part of parents stay home with their child, would presumably be that parents have to go to work. From the economical viewpoint this could be hard but I think that a good solution of that problem would be to reduce the taxes for families with a small child or children, in fact this system works in Germany. Another way to make it easier for families with only one working parent, would be to give them some kind of allowance. If a great number of parents would take care of their own children the need of day nurseries would smaller and a big part the money that earlier financed day-care centers could be used as allowances to the parents. It could seem like a sacrifice by a mother or a father to abandon work and stay home taking care of a child but there are ways to combine work and time at home. If there are two parents in a family both could work fifty percent each and share the responsibility of taking care of a child. A single parent could try to co-operate with other parents. There are, as described before, ways to make it work for a parent or parents who wants to raise their own child full-time but of course there are sacrifices in connection with it. I think this is a question of what a mother, or a father give priority to. If parents do not want to jeopardize their careers because of a child maybe they should question if they are the right persons to have a child. I think the most important thing when it comes to giving birth to an infant is to do the best to give it a secure childhood."
5043.a2,GIVE THE STUDENTS GRANTS - NOT LOANS,"Students in most countries have to take loans to finance their university studies. In Sweden we have free education, but students still have to take loans to be able to pay for rent, food, course literature etc. during their time at university. As a result the newly graduated students start their working lives with considerable debts to the state. Is this really to everyone's best? I do not think so. In my opinion it would be more beneficial, not only to the individual, but also to our whole society, if students were given grants instead of loans. Firstly, I think that there is a risk that the current system conserves inequality. Not all people get the same opportunity to get an academic education. Let us have a look at the situation in Sweden today. To get a 'Master of Arts' degree you have to study for at least four years. You then owe the state approximately 170.000 kronor, which you must start to pay back once you have finished your studies and started working. With this future in mind there is a rather strong risk that people from certain groups choose not to study at all. For example, I believe that people from families without an educational tradition hesitate to study when they have to finance their studies on their own, while people from academic families tend to see the education as an investment. Another discriminated group is the large amount of people who, from different reasons, want or need to start their studies relatively late in life. If you start your studies late you have less time to pay back your loans. Thus you have to pay a larger part each month. In many cases this might be such a big burden that you choose not to study at all. Moreover, we live in a world that changes fast. It is often claimed that in the future we will have to be more flexible. Because of the continuously changing needs of society we may have to change occupation at least once in our lives, often with a need of retraining as a result. Apart from what I have already mentioned about greater economical pressure when you take loans at a higher age, this also means that people might have to take loans for more than one education, again with the possible consequence of people choosing not to study. As mentioned above, I believe that a change of systems would benefit our society. If people choose not to study we run a risk of lacking people with certain professions. Knowing that your studies will result in great debts may be all right if you know that they also will lead to a well-paid job. There are, however, lot of professions that require rather high education, but are not well paid at all. One example of this is the teachers. What education will our children get if we do not have enough teachers? What is more, we need an educated and competent population to be able to compete properly in the fast development of science and technology in the world. Leading companies in Sweden claim that they already have a lack of educated personnel. We need people to study, and this does not only mean the young ones and people from families with academic traditions. In my opinion the only way to increase the number of students is to give them grants instead of loans. It can be argued that giving grant to students will be too expensive. However, we have to look at this in relation to the costs of a population without sufficient education. As the employers nowadays want more qualified employees, it becomes more and more difficult to get a job without a university degree. This might lead to severe costs for unemployment if we cannot rise the average level of education. To sum up, I believe it is time to rethink and revalue the importance of education. We do not only study for our own benefits. More important is the need of an educated population in our society."
5044.a2,"Smoking ban in restaurants, cafés and bars","Smoking is no longer a smokers own business. It has shown after several researches that passive smoking is almost as unhealthy as smoking a cigarette. Everyone should have the possibility to enjoy a smoke-free environment. Most places which are exposed to a lot of smoke are restaurants, cafés and bars where innocent non-smokers inhale the smoke. Jobs in the food and beverage industry includes late hours and a smoky environment. If one could prevent the smoky working environment jobs in restaurants, cafés and bars would become more attractive. This would be favouring the catering trade. The food and beverage sector have always had a high turnover rate. This change could lead to an improvement in the restaurant's recruiting-problem. Since they could offer healthier working conditions. The furniture in restaurants would last longer if they were not reeking with smoke and full of burn-marks from cigarettes. Restaurants could cut costs for new furniture purchases or having the furniture frequently re-covered. In regards to the cleaning issues the catering trade will save plenty of time when cleaning the floors which normally are covered in butts. The washing-up would also be easier if there are no ashtrays and butts in glasses and on plates. The restaurants, cafés and bars would increase the sale of snacks since the smokers can not light a cigarette after dinner and have to order snacks or perhaps a dessert to prevent their restlessness. Purchases of ashtrays are not necessary. The guests of the restaurants would be more satisfied when they are walking home with lovely smelling clothes, and not as the present situation, when clothes are reeking from cigarettes. A smoking ban would not only favour the catering trade but also the society. For many people smoking is an activity they do when they are socialising with other smokers in restaurants and bars. The prohibition of smoking would decrease the ""social smoking"" in public places and could also result in an increasing number of non-smokers. The society would be able to save costs spent on smoke related diseases. The allergy sufferers would perhaps not have any symptoms of the allergy if they were not exposed to smoke in public places and therefor many hospital visits could be avoided. Of course it exists counter arguments. The government receives a lot of taxes from the cigarette sales and a prohibition of smoking in restaurants, cafés and bar could decrease the sale and would therefore decrease the amount of taxes to the government. But the money the government spends on medical cost related to smoke disease would probably exceed the money collected from taxes. Some smokers argue that it is their right to smoke if they want to. But when it is proved that passive-smokers also run the risk of getting diseases related to smoke, it is no longer the smokers own decision. The present situation makes it difficult for certain people. Instead of having a smoke ban in restaurants and letting the smokers go outside when they feel tempted to smoke, they keep out allergy sufferer, pregnant women and people who can not put up with smoke. Restaurants make small attempts to have smoke-free areas for the people who can not stand smoke. But it is difficult to shut out smoke from one room/corner to another. The smoke still bother the people in the designated non-smoking areas. The city of Vancouver in Canada initiated the ban of smoking in western Canada three years ago. It is still an issue under debate, since the people have not gotten used to it yet. Spending two weeks in Vancouver gave a deeper insight of the smoking ban. Barowners argue that they have lost sales because people visits the bar less, since they can not enjoy a cigarette while having a drink. However, in the long run people will become used to the idea of smoke-free bars. Since Sweden is such a health conscious country the idea to ban smoking in restaurants, bars and cafés should come as no surprise to the Swedish population."
5045.a2,Mars-A giant leap for mankind,"Since the beginning of mankind we have always been curious and ready to endure extreme ordeals to discover new worlds. Take early explorers like the Vikings. They went out from Scandinavia as far away as the center of Russia to the East, as far as Greece to the South and all the way to North America in the West. Consider all expeditions to remote areas such as Antarctica, Mount Everest and the bottom of the oceans, to name but a few. We have thoroughly explored this planet, more than thirty years have passed since we set foot on the moon. It's high time for mankind to conquer our nearest neighbor in the planetary system: Mars. That's why I propose a large scale commitment to a manned mission to Mars. Let us establish a permanent colony on Mars! Sending a mission to Mars to establish the first extraterrestrial colony in the history of man would truly be an enormous project. Something like the 60's great Lunar Project in the USA. Though, what I'm proposing isn't a one-nation effort, but instead a project to engage the entire world community. A mission to Mars would be a giant project, and that means more cooperation among nations. The more people of different origin cooperates, the greater the possibility becomes of them recognizing their similarities rather than their differences, thus promoting understanding between the peoples of the world. In this respect a project like this can actually act as a preserver of peace, much like the cooperation among European countries in the European Union. Another aspect of the project has to do with the environment. Just like when man got his first view of Earth from the moon, I think that a settlement on Mars could open our eyes to see what a small and fragile planet we live on. I believe a new perspective on our planet would spark renewed effort to save it. As has been stated in recent years, saving the environment is a global issue. The new network of decision makers involved in the Mars effort would probably be of great help in finding new ways of cooperation in this issue as well. At this stage you might say, 'Hey, wait a minute, isn't this going to be unimaginably expensive? Won't a project like this divert scare resources from other important areas like healthcare, schools and the environment?' Firstly, I think that we must accept that an undertaking of this size will always cost a lot of money. However, I believe that it must be seen in contrast to the achievement. It is not possible to put a price tag on forwarding the boundaries of human civilization. Secondly, the money and other resources spent on this project would not be wasted. Great amounts of money would be spent on research that in the long run would benefit, not only the Mars effort, but also all sorts of different industries. An illustrative example from the Lunar Project is the new material: Gore-Tex. This material was first developed by NASA to be used in space. Later it has become an enormous industry with a multitude of products in a wide range of areas, such as ski clothing and artificial blood vessels. Finally, spending money on research would benefit education. More students would become interested in natural science and higher education in general. That would further promote hi-tech industries, which in turn would help raise productivity levels in the future. So schools and education would not loose recourses because of this project, quite the contrary. When summarizing the arguments, I recognize three different points of importance: First, our nature as explorers. Establishing outposts in space is the next natural step in the evolution of human civilization. Second, the 'unifying project.' I visualize the project as being something that could help us humans to gain new insights and realize that we live on a small fragile planet, something to help save the environment and keep peace. Third, the economical argument. Whether or not the project would be profitable depends, I suspect, on how you define profitable. Personally I argue that there would be enormous synergy effects form this project and that the money would be well spent. In the end I would give the project an 'all systems go for launch.'"
5046.a2,Why hunting is necessary,"A never-ending discussion in Sweden these days is the question whether it is right to kill and eat animals. In the centre of this discussion is the production animals such as cattle, pigs and poultry. I am going to concentrate on another debate, a little more peripheral, which concerns the game and our right to hunt and kill it. Hunting has a long history in human evolution. We were hunters long before we became farmers. Today no one has to hunt to survive though. Instead hunters are often seen as a bunch of merciless murderers (primarily men) who kills innocent animals for their own pleasure. Even people who eat meat themselves can ask me how I can stand killing an animal in cold blood. The irony of that question sometimes makes me want to laugh since it is my opinion that all humans participate in killing the animals they eat. The only difference is that I, as a hunter, do it openly. One of the problems all hunters including me have is that we do it for fun. There is no denying it. For people who do not know hunting this may seem to be the same as enjoy killing. Before anything else this has to be straightened out. The killing of the game is only an extremely short moment of the whole hunt. The lifestyle of hunters includes so much more. I have a friend who crawled around on his stomach for several hours just so he could get a chance to shoot a goose. He failed and had to go home empty handed. If his only interest had been killing he could have chosen something easier to hunt. Bringing up a dog, watching it grow and training it to be able to use it as a hunting partner someday is also a part of many hunters life which involves no killing. Enjoying hunting may be an emotionally important issue in this debate, but practically there is something more important. While humans has taken over the land and used it for farming the predators in our land, bears and wolves for example, has been almost extinct. In many parts of Sweden there are no natural enemies left to balance the numbers of our bigger games such as elk and roe deer. Hunting is therefore an important part of the game-preserving. Economically it is very important because of the damages that wild animals make to the growing forests. Keeping an even and not to big fauna is also necessary to control different diseases, which can be spread both to humans and dogs. Practical and economical reasons are easy to discuss. The ethical part whether it is right or wrong to kill animals for food is harder. Personally I think we have that right. It has to be under good conditions though. In the society we live in today economy determines a lot of things and the value of a good life often comes in second hand, not only for animals, but in some cases even for humans. That is why hunting is very important for me. The animals I hunt have, for good or bad, lived their lives as natural as possible. My biggest responsibility is to kill them as clean as possible. That responsibility seems to be too much for some people to handle. There are always going to be persons who hurt animals when hunting because they are careless. The majority of the hunters in Sweden have a good education and a lot of common sense and care for their game, as they should. Personally I only hunt animals that I eat, but I do not object to people who doesn't follow this. The increase of tourist and business hunting frightens me because I am afraid those persons may not always have the right knowledge that is required for safe hunting. This argumentation will probably not convince the real anti hunters but I hope it can spread some light for the common people who never been in touch with the lifestyle of the hunters."
5047.a2,Park your car,"Did you have problems finding a parking spot for your car this morning? Was the traffic intense and all you did this morning was standing in front of red lights, starring in the number plate of the car in front. I have the solution for your problems. I know it will not be easy but my advise for you is to leave your car at home and ride your bicycle to work instead. The nature has taken a lot of damage the latest decades and scientists expect that man slowly kills the possibilities of future life on earth. The forests are dying and the polar ices are melting and many people believe that this is the result of too big industries and too much car use in the western world. Today we cannot survive without our cars - or can we? Think about all the people in the world that do not have any cars. Are they more unhappy? Of course not. People who live close to their jobs can easily and with great benefits take their bikes to work. Likewise can people with a long way to work travel collectively. Here thought I am going to concentrate on why people should use their bikes instead of cars when going to their nearby job. A bicycle is very cheap. In Uppsala one can easily find a used bicycle in good condition for between 500 and 1000 Swedish crowns. One can use the bicycle at an unlimited amount of time without having to pay anything. It is practically free to go to work on your bicycle. The parking problem is another aspect you do not have to think about with your bike, parking places for bicycles is always free. There is no need to even mention how much more expensive it is to buy and own a car. As a result of too little exercise people in the western world is becoming heavier and heavier. We know that we do not move enough to keep our bodies in good shape. Despite this facts most workers drive their cars to work in the morning without winning a great deal of time. If everybody would leave their cars and take their bikes to work everybody would become fitter and the air we breath would become cleaner, witch also would make us healthier. It is not just the single individual that would save money while using his/her bike. Think about how much money the government would save when everybody were healthier. When we talk about the money the government would save, think about all the car crashes. Indeed we would be forced to deal with more bicycle crashes but they are rarely mortal. Thousand of lives would be saved. Eventually even the production in society would increase. If everybody were exposed to fresh air for half an hour each day before work, they would become much happier and could be able to work harder and more focused. We would become much more creative at our jobs and in our spare time if we saw more of our town and nature every day of the year. Today much talk is about thinking in environmental aspects. I believe we would feel pretty good with ourselves when we knew that each day we contributed to a cleaner world. However some new problems would occur in a bicycle dominated world. Many bicyclists today do not follow traffic rules. There is a possibility that some sort of traffic anarchy could be the result if too many bikes covered the streets. This should not have to be a problem if bicyclists were informed of their responsibilities against each other. When the number of the cars in the cities would be dropping the cyclists could move to the streets and since a bike is so much smaller than a car the expected chaos would probably never occur. Another problem that many people would complain about is the fact that one cannot really pack so much things on a bike. This is really a problem if you have the habit of buying food on your way home from work. We solve this with the cycle cart. Do you not feel tempted to let your car be tomorrow morning? Think about all the things you can do for the money you will save. Think about the nature you saves and think about all the fresh air you would be exposed to. Naturally there would be some problems if we left our cars, but the arguments for the bicycle is so heavy that at least my car will be left in its garage tomorrow. My advise is to dust of your bike, fill the tires with air and get out and stretch your legs."
5048.a2,Stop smoking!,"Did you know that tobacco is one of the most common causes of premature death? Only in Sweden 8 000 persons every year die of diseases caused by smoking. Do you want to be a number in these statistics or do you want to get free from the devil that poisons your body? You may say that you cannot stop smoking, but I wonder why. Is it just because it is an old, bad habit, or do you actually like inhaling toxins, just as I once did? But, at last I did stop, and I will try to convince you in the following few paragraphs that you can gain a lot by stop smoking. I remember waking up with a terrible taste in my mouth and feeling the phlegm all the way from the bottom of my lungs to the tip of my tongue. I remember coughing all day long. Even when I tried to laugh the cough would stop me. I felt like an 80 years old lady whose best friend has been the cigarette for a quite some time. But still, I didn't quit. I will try not to discuss one major disease related to smoking, and that is cancer. I suppose that you have already heard and maybe even read a lot about it. Instead, I will give you some scary information about other afflictions. It is not just coughing and the extra production of phlegm, but also a number of other lung related affections and diseases that you can catch. When you get the chronic obstructive lung disease, which is a combination of chronic bronchitis and tissue damages in the lungs and which makes it very hard to breathe so that you eventually need the oxygen, you might wish that you had never begun to smoke. There are gases, particles and fumes in each puff from a cigarette that contain more than 4 000 different substances and chemical compounds. We can see only about five percent of the smoke and the rest is invisible to the eye. Some of the substances contained in the cigarette fumes were used to execute people in gas chambers (hydrogen cyanide). Others are used as cleaning agents and fertilizers (ammoniac), preserving agents (formaldehyde) and nail polish removers (acetone). I could round up a number of different substances, but I know that it would not mean a thing to you. It surely never meant anything to me. If I cannot scare you with the diseases and substances, maybe I can deter you by making you aware of how ugly you become when you are a smoker. Take a look at your fingers, the ones in which you hold the cigarette so gently, and see if your skin is turning orange or yellow. I used to scrub my fingers with a lemon hoping that the stains would come out. Of course, they never did. One more thing is the bad looking discoloration of your teeth, which you get whether you want it or not. Last but not least when it comes to your appearance, I do not know if you have noticed, but you are followed by the big, stinking smoke cloud. If you are still a smoker and you have not been discouraged, then my job is to continue by pointing out what you can gain if you quit smoking. After just a couple of days you will start to notice how your complexion is getting smooth and how the color comes back to your face, so that you do not look ill, pale or yellowish anymore. And you certainly do not go around dragging the big, stinking cloud and your breath is much fresher. If you sometimes felt that your hands or feet were cold, even if it was 25 degrees outside, then the reason to that might be the bad blood circulation. Without the cigarettes, all of a sudden, you can feel your toes and fingers even if it is cold outside. And it is such a pleasant feeling. To round off my arguments, I will throw the following figures in your face: imagine that you smoke one pack of cigarettes per day at a cost of 36 Swedish krona. This would mean that in one year you would spend approximately 13 000 Swedish krona. Can you imagine what you could do with so much money?"
5049.a2,Why take the boat when you can fly?,"Ever since the human being discovered that you could travel to foreign countries by boat, the means of transport have been improved. The demand for fast transports has however increased. After some time you wanted to fly. You wanted to be free as a bird. The human being took the challenge to built airplanes and made it. The first ones were fairly slow and uncomfortable. By time has however the airplane's rapidity increased and the service to the passengers has been considerably improved. Today we live in a very stressed world and time has been much more important today in our society, then it perhaps was in former times. The current expression ""Time is money"" explains a great deal how we live today. To mention the medical treatment in the world the airplanes had had a positive influence. If it's an earthquake somewhere in the world doctors, medication and dogs can arrive very quickly to help. Many more people can be rescued thanks to the doctors' achievement at place. Another example is the transports of sick persons. People that have injured themselves abroad and have to come home fast for operation can do so if they can go by airplane. The same is for organtransports. These have to be transported incredibly fast so they still working when it arrives to the persons that are in great need of them. One negative thing about the airplanes is that the environment takes a lot of damage from the airplanes. This is something that should, even if it's hard, be improved. I don't know how but it should work, some how. At the same time the industrial boats leak out incredibly much oil in the world's oceans today and nothing good comes out of that either. Every ocean stops living, like the Mediterranean Sea already has. The world's environmentproblems got to stop! If you are a businessman with the whole world as your office you got to be effective. You have to make sure you get some contracts signed from different people all over the world, and to get those contracts signed you have to arrive to the different people and places pretty fast so they don't change their mind before you get there. You also have to come home to your company pretty fast so you keep the company's production rolling. You can't do this if you travel by boat. The boat is way too slow. A transport should go pretty fast. Especially if it's for example expensive goods that are transported to private persons. It won't do that by boat. Transports to electric companies that must have small electric products (ordering products) etc. has to be delivered to the company/ fabric quite fast so it wont stop in it's production. If that is the case people maybe loose their work just because the products hasn't been delivered in time. Fast transports are essential. By air the world's areas are shrinking and you have the possibility to have the kind of works that I have recently described, without the familysituation should be affected too much. The world's tourism has increased year after year. More and more people fly further and further away. Today you can travel to Australia by air at the same time what it takes to England by boat. Today you can travel by air over Europe and if you are headed to, for example, Greece you arrive at the same day. That's impossible by boat. This way you get a longer holiday. Now, some people say that they have their vacation at the boat. That's of course one way of spending your vacation but if you want a longer vacation abroad in a foreign country the airplane is the definitive solution!"
